30   98   artic	1	2760	1000	570	5696	4	0	0	5134	562	4	4	46.85	46.52	3.29	386464	106%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth30-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
30   98   artic	1	2760	1000	1180	11788	9	2	3	10639	1149	12	12	74.12	73.86	3.42	393172	104%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth30-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
30   98   artic	1	2760	1000	2990	29846	43	9	14	26942	2942	19	19	205.54	205.83	4.00	937908	102%		100352	100352	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth30-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	0	0	1700	0	0	0	0 0  0  0	27.90	27.54	3.14	386580	109%		100352	100352	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	0	0	5700	0	0	0	0 0  0  0	48.71	48.46	3.28	387204	106%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	0	0	11800	0	0	0	0 0  0  0	90.51	90.70	3.35	392228	103%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	0	0	29889	4	0	10	0 0  0  0	211.00	211.79	3.71	937764	102%		100352	100352	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	100	17	1699	1	0	0	1683	17	0	0	30.00	29.54	3.28	385388	109%		100352	100352	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	100	57	5700	0	0	0	5643	57	0	0	49.77	49.36	3.38	387404	105%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	100	118	11800	0	0	0	11682	118	0	0	86.41	86.49	3.37	391336	103%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	100	299	29887	6	2	10	29604	299	0	0	221.45	222.07	4.03	937960	102%		100352	100352	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	200	34	1699	1	0	0	1666	34	0	0	28.70	28.28	3.20	384668	109%		100352	100352	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	200	114	5698	2	0	0	5586	114	0	0	48.07	47.84	3.24	387104	106%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	200	236	11800	0	0	0	11566	233	1	1	81.95	82.04	3.27	390880	104%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	200	598	29887	6	3	10	29305	598	0	0	209.60	210.22	3.80	937912	102%		100352	100352	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	500	85	1696	3	0	1	1617	82	1	1	28.03	27.64	3.17	384076	109%		100352	100352	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	500	285	5696	4	0	0	5415	285	0	0	47.05	46.75	3.30	388184	106%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	500	590	11798	2	1	0	11214	583	3	3	82.38	82.34	3.40	393364	104%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	500	1495	29881	13	2	9	28416	1482	5	5	214.63	214.85	4.12	938060	102%		100352	100352	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	1000	170	1696	3	1	1	1532	167	1	1	28.97	28.58	3.18	384508	109%		100352	100352	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	1000	570	5693	7	0	0	5134	562	4	4	52.14	51.98	3.23	386652	105%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	1000	1180	11785	11	4	4	10639	1149	12	12	81.24	81.19	3.44	393328	104%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
50   98   artic	1	4600	1000	2990	29840	49	6	14	26942	2942	19	19	221.76	222.19	4.23	937760	102%		100352	100352	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth50-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	0	0	1700	0	0	0	0 0  0  0	30.41	30.19	3.13	384844	109%		100352	100352	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	0	0	5700	0	0	0	0 0  0  0	51.64	51.59	3.25	388840	106%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	0	0	11800	0	0	0	0 0  0  0	93.26	94.11	3.35	442732	104%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	0	0	29889	3	0	11	0 0  0  0	234.44	236.76	3.98	937760	102%		100352	100352	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	100	17	1700	0	0	0	1683	17	0	0	30.32	29.88	3.33	386356	109%		100352	100352	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	100	57	5700	0	0	0	5643	57	0	0	54.15	54.10	3.29	388304	105%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	100	118	11800	0	0	0	11682	118	0	0	96.05	96.90	3.37	447500	104%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	100	299	29887	5	1	11	29604	299	0	0	231.96	234.34	3.74	937776	102%		100352	100352	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	200	34	1700	0	0	0	1666	34	0	0	32.18	32.29	3.19	432240	110%		100352	100352	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	200	114	5698	2	0	0	5586	114	0	0	53.46	53.43	3.23	387596	105%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	200	236	11800	0	0	0	11566	233	1	1	92.85	93.80	3.22	445276	104%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	200	598	29887	5	2	11	29305	598	0	0	243.54	245.75	4.12	937808	102%		100352	100352	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	500	85	1697	2	0	1	1617	82	1	1	29.95	30.10	3.12	428420	110%		100352	100352	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	500	285	5696	4	0	0	5415	285	0	0	54.99	54.94	3.29	388176	105%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	500	590	11798	2	1	0	11214	583	3	3	98.95	99.66	3.54	443012	104%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	500	1495	29878	13	4	12	28416	1482	5	5	236.68	239.02	4.03	937804	102%		100352	100352	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	1000	170	1696	3	1	1	1532	167	1	1	29.76	29.44	3.19	386004	109%		100352	100352	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	1000	570	5693	6	1	1	5134	562	4	4	51.53	51.79	3.26	435152	106%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	1000	1180	11785	14	3	1	10639	1149	12	12	99.76	100.59	3.39	436768	104%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
100   98   artic	1	9200	1000	2990	29845	45	5	13	26942	2942	19	19	245.07	247.32	4.14	937940	102%		100352	100352	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth100-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	0	0	1700	0	0	0	0 0  0  0	30.80	30.75	3.11	385632	109%		100352	100352	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	0	0	5700	0	0	0	0 0  0  0	56.35	56.54	3.36	387028	106%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	0	0	11800	0	0	0	0 0  0  0	99.83	101.16	3.36	440644	104%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	0	0	29889	3	0	11	0 0  0  0	239.73	242.61	4.00	937672	102%		100352	100352	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	100	17	1700	0	0	0	1683	17	0	0	30.31	30.22	3.14	385444	110%		100352	100352	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	100	57	5700	0	0	0	5643	57	0	0	55.79	56.03	3.29	389908	106%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	100	118	11800	0	0	0	11682	118	0	0	97.67	98.71	3.59	440076	104%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	100	299	29884	7	1	12	29604	299	0	0	242.73	245.51	4.07	937868	102%		100352	100352	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	200	34	1700	0	0	0	1666	34	0	0	33.99	33.78	3.34	386988	109%		100352	100352	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	200	114	5698	2	0	0	5586	114	0	0	54.84	55.03	3.30	387684	106%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	200	236	11800	0	0	0	11566	233	1	1	99.59	100.66	3.61	437884	104%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	200	598	29884	7	2	12	29305	598	0	0	249.25	251.62	4.15	937820	102%		100352	100352	r941_prom_high_g344	29903	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	500	85	1698	2	0	0	1617	82	1	1	30.35	30.22	3.19	384508	110%		100352	100352	r941_prom_high_g344	1700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.1500/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.1500	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	500	285	5695	5	0	0	5415	285	0	0	54.95	55.19	3.26	389700	106%		100352	100352	r941_prom_high_g344	5700	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.5000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.5000	07-artic-1st-bench/07-artic-1st-bench
200   98   artic	1	18400	500	590	11798	2	0	0	11214	583	3	3	99.75	100.92	3.50	436732	104%		100352	100352	r941_prom_high_g344	11800	06-alt-schemes/06-schemes/SARS-CoV-2/V4.1.11000/SARS-CoV-2.reference.fasta	07-artic-1st-bench/07-artic-1st-bench-subSamp-depth200-rep98.fastq	06-alt-schemes/06-no-mutate-regions.tsv	06-alt-schemes/06-schemes	SARS-CoV-2	4.1.11000	07-artic-1st-bench/07-artic-1st-bench
